Time_sec,Y_S,phase
7546.55,0.00436109,
7546.82,0.00436198,
7547.1,0.00436134,
7547.35,0.00436174,
7547.62,0.00436188,
7547.89,0.00436265,
7548.16,0.00436068,
7548.43,0.00436097,
7548.71,0.00436081,
7548.98,0.00435959,
7549.25,0.00435971,
7549.52,0.00435895,
7549.78,0.00435938,
7550.05,0.0043588,
7550.32,0.00436001,
7550.58,0.0043604,
7550.86,0.0043606,
7551.15,0.00436013,
7551.38,0.00436027,
7551.66,0.00436102,
7551.94,0.00436001,
7552.2,0.00436115,
7552.46,0.00436126,
7552.75,0.00436092,
7553.02,0.00436143,
7553.29,0.0043615,
7553.55,0.00436223,
7553.81,0.00436189,
7554.07,0.00436227,
7554.35,0.00436201,
7554.62,0.00436227,
7554.89,0.00436235,
7555.15,0.00436276,
7555.41,0.00436205,
7555.69,0.00436177,
7555.96,0.00436243,
7556.23,0.0043622,
7556.49,0.00436256,
7556.77,0.00436206,
7557.03,0.00436152,
7557.31,0.00436239,
7557.58,0.00436206,
7557.85,0.00436305,
7558.12,0.00436278,
7558.4,0.00436242,
7558.67,0.00436217,
7558.94,0.00436234,
7559.2,0.00436279,
7559.46,0.00436225,
7559.72,0.00436222,
7559.98,0.00436299,
7560.25,0.00436246,
7560.51,0.004363,
7560.78,0.00436271,
7561.05,0.00436294,
7561.32,0.00436331,
7561.6,0.00436376,
7561.87,0.00436337,
7562.14,0.00436492,
7562.41,0.0043634,
7562.68,0.00436468,
7562.95,0.00436381,
7563.22,0.00436395,
7563.48,0.00436405,
7563.77,0.00436435,
7564.05,0.00436349,
7564.32,0.00436406,
7564.58,0.00436386,
7564.84,0.00436428,
7565.11,0.00436274,
7565.38,0.00436206,
7565.66,0.00436131,
7565.92,0.00436237,
7566.18,0.00436023,
7566.45,0.00436091,
7566.71,0.00435912,
7566.99,0.00435907,
7567.26,0.00435885,
